Starting ...
16.89 -100.12 2 2001
16.93 -100.23 2 2001
16.92 -100.23 2 2001
18.17 -100.96 3 2001
16.16 -97.48 1 2001
16.15 -98.35 1 2001
18.39 -102.76 0 2001
16.98 -100.15 3 2001
16.23 -98.20 0 2001
17.00 -100.17 2 2001
16.96 -100.18 2 2001
16.99 -100.16 4 2001
16.96 -100.18 3 2001
16.70 -99.80 3 2001
16.76 -99.76 2 2001
16.69 -99.78 3 2001
17.16 -100.44 3 2001
16.92 -100.10 4 2001
16.99 -100.07 3 2001
16.72 -99.75 3 2001
16.91 -100.11 3 2001
16.45 -99.63 2 2001
16.71 -99.78 2 2001
16.68 -99.76 1 2001
16.70 -99.78 1 2001
16.66 -99.78 2 2001
16.73 -99.75 2 2001
16.69 -99.77 2 2001
16.66 -99.77 2 2001
16.68 -99.75 3 2001
16.73 -99.75 3 2001
17.00 -100.19 3 2001
18.97 -101.80 1 2001
17.00 -100.18 3 2001
16.30 -98.39 1 2001
16.23 -98.33 0 2001
16.85 -100.14 2 2001
16.86 -100.13 3 2001
16.95 -100.11 3 2001
18.10 -98.42 1 2001
19.00 -98.50 1 2001
16.94 -100.21 3 2001
17.24 -101.12 2 2001
16.94 -100.06 3 2001
16.84 -100.12 1 2001
17.75 -102.79 1 2001
16.82 -100.21 3 2001
16.92 -100.20 3 2001
16.88 -100.23 2 2001
16.93 -100.22 3 2001
16.91 -100.23 2 2001
16.90 -100.22 3 2001
16.94 -100.19 2 2001
15.59 -98.27 1 2001
16.92 -100.21 1 2001
16.86 -100.13 1 2001
16.93 -100.14 3 2001
16.88 -100.22 2 2001
16.95 -100.15 3 2001
16.93 -100.13 3 2001
16.17 -98.42 0 2001
17.18 -99.78 1 2001
16.89 -100.20 2 2001
16.79 -99.77 3 2001
16.83 -100.15 2 2001
15.38 -98.23 0 2001
18.78 -104.14 1 2001
16.95 -100.16 3 2001
16.95 -100.22 3 2001
16.05 -97.60 0 2002
18.64 -101.58 1 2002
17.21 -101.16 2 2002
16.96 -100.13 2 2002
16.90 -100.19 2 2002
16.09 -96.99 0 2002
16.92 -99.78 3 2002
16.17 -98.29 1 2002
16.98 -100.14 3 2002
17.01 -100.07 3 2002
16.99 -100.07 3 2002
18.04 -100.60 3 2002
16.72 -99.79 2 2002
17.34 -101.46 2 2002
18.25 -97.55 0 2002
16.35 -98.33 0 2002
17.00 -100.16 2 2002
15.68 -96.77 0 2002
16.20 -97.63 0 2002
15.55 -98.40 1 2002
16.13 -97.68 0 2002
16.94 -100.10 3 2002
18.18 -103.36 1 2002
16.93 -100.19 3 2002
16.86 -98.72 3 2002
16.15 -98.30 1 2002
16.95 -100.16 3 2002
16.92 -100.11 2 2002
16.96 -100.08 2 2002
16.41 -98.22 1 2002
16.95 -100.19 3 2002
15.99 -96.70 1 2002
16.94 -100.25 3 2002
17.81 -100.61 2 2002
16.89 -100.23 3 2002
16.91 -100.29 2 2002
16.91 -100.28 3 2002
16.95 -100.26 2 2002
16.93 -100.28 3 2002
16.95 -100.25 3 2002
16.91 -100.22 3 2002
16.88 -100.57 2 2002
16.95 -100.25 2 2002
16.80 -100.18 2 2002
16.96 -100.19 2 2002
16.92 -100.15 3 2002
16.30 -99.56 1 2002
16.30 -99.50 2 2002
16.98 -100.12 3 2002
16.39 -99.77 1 2002
16.91 -100.16 3 2002
16.98 -100.13 2 2002
17.10 -99.48 3 2002
15.92 -98.44 0 2002
17.90 -102.78 2 2002
16.93 -100.12 3 2002
17.03 -100.08 3 2002
16.91 -100.18 3 2002
16.87 -100.21 2 2002
16.87 -100.14 3 2002
16.97 -100.11 3 2002
16.04 -98.71 0 2002
15.99 -98.73 0 2002
16.97 -99.94 3 2002
16.96 -100.24 3 2002
16.93 -100.15 3 2002
16.84 -100.16 3 2002
16.89 -100.16 4 2002
16.78 -100.21 3 2002
16.97 -100.10 3 2002
16.91 -100.12 3 2002
15.89 -96.88 1 2002
16.93 -100.10 3 2002
16.99 -100.05 2 2002
16.98 -100.06 3 2002
16.91 -100.11 1 2002
16.89 -100.13 1 2002
17.09 -100.03 0 2002
17.42 -99.72 1 2002
16.95 -100.11 3 2002
16.85 -100.27 3 2002
16.96 -100.21 3 2002
16.95 -100.07 3 2002
16.94 -100.17 3 2002
16.19 -97.30 1 2002
15.65 -96.53 2 2002
15.89 -97.27 2 2002
16.85 -100.17 2 2002
16.94 -100.26 3 2002
16.16 -98.29 2 2002
16.98 -100.12 3 2002
16.93 -100.18 4 2002
15.89 -96.98 1 2002
18.22 -100.73 3 2002
16.30 -99.52 1 2002
16.24 -98.12 1 2002
16.27 -98.40 1 2002
16.27 -98.45 0 2002
16.29 -98.35 1 2002
17.09 -99.35 3 2002
15.96 -98.37 0 2002
15.96 -98.25 0 2002
18.29 -104.28 0 2002
16.49 -100.06 1 2002
16.35 -100.08 0 2002
16.82 -100.14 1 2002
17.00 -99.65 1 2002
16.94 -100.15 3 2002
18.76 -104.60 0 2002
16.03 -97.13 1 2002
16.95 -100.27 3 2002
16.37 -98.17 2 2002
16.82 -99.78 3 2002
16.96 -100.20 3 2002
16.28 -99.40 2 2002
16.52 -99.30 2 2002
16.98 -100.12 3 2002
17.08 -100.07 3 2002
16.26 -98.51 1 2002
16.04 -97.14 1 2002
16.86 -100.18 2 2002
16.95 -100.10 3 2002
16.09 -98.62 1 2002
16.31 -98.14 1 2002
16.92 -99.82 3 2002
16.71 -99.78 3 2002
16.73 -99.77 3 2002
15.90 -98.29 1 2002
16.88 -100.14 3 2002
16.97 -100.16 3 2002
16.97 -100.16 3 2002
16.95 -100.20 3 2002
16.99 -100.18 3 2002
16.85 -97.97 1 2002
16.89 -100.11 3 2002
16.95 -100.17 3 2002
16.93 -100.21 3 2002
16.87 -100.30 3 2002
17.00 -100.16 2 2002
16.08 -96.65 0 2002
16.89 -100.21 3 2002
